time_s,Ox_tank_pressure,CC_pressure,Injector_pressure,Fill_pressure,Ox_tank_temp,CC_temp,Fill_temp,Injector_temp,thrust,event
837.6484291553497,306.66519691826795,304.4877981141336,309.2215771354688,301.6807773151431,24.725465453893978,20.32523289722693,23.83391118556824,23.63348286638865,19.765448996090413,
837.7589826583862,308.66043733451215,308.3329916182818,306.50336307432286,302.218872455249,24.35317530243207,20.41889205741852,20.905982820344132,21.5390762845063,19.207182860620723,
837.8688068389893,307.35564107758375,303.59744955163535,309.9300104017055,300.50039928339464,20.886222244173634,21.547459113545116,21.596392280454047,23.702106355714374,18.853323863285187,
837.9785618782043,300.42759314369135,305.3715387285178,304.74780248177973,301.1252723150822,23.79113385056678,24.30261569129862,20.815165617832182,23.40583095233758,19.48430677838346,
838.0883581638336,301.50894650323806,300.4703836707467,303.3809413445932,303.05697525491587,23.198233863137386,21.561550236062143,21.890837978185175,21.112893580697644,16.540896438024383,
838.1985831260681,309.9086877939269,308.4386270760486,300.12795410496915,303.65346921529897,24.440222513509454,22.914398125423457,21.985891338980903,23.999971568805954,16.185850710278604,
838.3090391159058,307.79256375983624,303.8674141251297,307.51722268988823,308.6423863134907,21.053468251348924,23.99316503072101,23.59024512219978,24.27614590923919,15.370697725785266,
838.4193058013916,305.2872205930886,303.686387551474,308.1644129086263,303.3275522724095,24.339313651872498,22.476993479917553,21.79447653293032,22.29878866318444,15.519909461654951,
838.5307202339172,307.7193233856657,302.324798849298,308.3642935157396,303.95864871481876,22.59800121876235,24.76609714238461,24.660591554136516,21.80849496364491,19.29896262759764,
838.6399614810944,306.9550893767812,304.0146222288379,300.88827538139896,305.3107299102879,21.668750212587955,21.826297313454244,24.84105914194472,22.39535273563976,18.437712101602724,
838.7502567768097,306.3755718615676,300.03157576931176,300.99700291807113,301.9871280063651,23.522605149893707,24.298375837067233,22.664028542850232,20.55376261742906,18.060274473241215,
838.8605391979218,306.7258537852596,305.93772754978386,307.4804120002947,301.7943072683624,20.324459755819046,23.720227659430652,22.02202886368791,24.943159624832433,15.734103069494317,
838.9717857837677,306.10520631592397,301.54313900238685,300.9555417715384,306.38749605725474,23.15817218884248,22.318589481930264,24.05533551183928,20.905091152094272,16.266076361390873,
839.0831050872803,304.7633920794907,307.51348329232883,305.09697886824466,307.47642094166366,24.18898313215074,21.357296465844417,21.514456895018462,22.490325231752653,19.652776819977607,
839.1929156780243,306.3184554892271,301.17239337427793,309.77365516909964,302.87562921909625,24.99298649499133,20.626680023145912,22.941540137082896,20.480284101109085,18.33615107977947,
839.3016042709351,300.98980542648576,300.47395061577834,305.69212954458123,304.14587366777715,22.972210065713558,23.63334217554843,24.83954841712877,22.34117374941531,15.175205082589155,
839.4099109172821,306.52883952186306,309.16053038645697,301.1986405026235,309.02213039246914,24.467543422688564,24.71538935203442,23.633474547164194,24.474417645777386,18.741674911107424,
839.5202715396881,309.9478070282275,304.3622985502179,309.8427342832647,301.2191888547887,23.91820162065045,20.64150141359389,20.308007946411706,24.597106163830254,19.105383394655046,
839.6285309791565,305.30561266772827,301.94404332545326,300.1854983823498,305.9313099808202,22.222827096216808,21.048912190577028,23.616927732608403,21.407575340496837,16.05553002326642,
839.7397468090057,306.67842614159355,302.3256068971437,306.561060804761,303.832145950702,22.757428753979294,21.867611852196244,21.705234824244346,23.6009537927491,16.709031576902657,
839.8500168323517,307.7534516010482,302.54673884361915,308.46807676817537,303.89347689253464,20.31784050404385,20.40538500708767,23.11441467410015,20.82506391940644,18.955909464522406,
839.9603295326233,301.4576854390961,303.59643532679286,302.8232379698262,309.96944948481666,24.826023442239094,20.49822980143636,24.290805050405496,21.333817051870405,18.709598907624482,
840.0700690746307,303.0306867549661,302.39820679770133,302.3969695757664,307.44757738536254,22.316464403613114,23.284914218085056,21.58310059062758,23.131235643436483,19.874263895267813,
840.1795074939728,307.54888220452017,309.60559984449765,301.8776070162927,304.361539832596,22.51796265134125,20.093614896333015,20.46289758650567,24.171135174375358,19.03770214280399,
840.2868299484253,306.0989173803666,303.7032887216144,302.2720570762015,307.88167047497774,21.783707017489213,23.81059660948147,20.070224221706738,20.68636946608398,15.499364693199073,
840.3957607746124,306.41796078229225,305.5593966925034,307.5659425673017,309.30859882127817,23.98304452963173,21.293005789556886,21.17865085523359,23.29507165481497,16.748868531308666,
840.5053646564484,302.0901729947706,306.4245167106189,303.45634333497094,309.72780896593906,21.934990787567166,22.82752467956131,23.700764418651087,22.56210783220684,15.25304015815248,
840.615886926651,301.2091089090121,306.9218464484818,303.20570695980666,308.6003775580577,21.86819716463642,22.956747075910314,24.38256789180062,24.524036160035887,17.537974505186,
840.7264535427094,306.4436873653816,303.3337397175156,304.7072659041736,309.8303405663534,24.09694813713919,21.112872098475147,22.792275309152146,24.44680482682972,19.609412892073983,
840.8361163139343,305.15904461579584,307.7330079005888,303.07620898407293,306.86165239239193,23.108179055980166,22.72055884432988,24.22557024210703,23.166095318549488,15.454577705725566,
840.9450914859772,303.3231170996113,305.68115021563995,300.4668854582403,308.91922540151063,20.271979890749815,20.44455955806996,23.80515854864248,24.23112953312674,16.973682866498404,
841.0552587509155,309.2300151750257,300.6567372113242,302.69327681221483,306.45419873249784,22.116515659456503,24.68910050488727,20.047215763936876,21.388945610455647,19.725396458324735,
841.164716720581,305.3073551180961,301.01371953794325,300.1750835655344,305.62776886002865,21.605130277621793,22.53803903172539,24.707794312041116,24.002274275293594,15.231206601497934,
841.2748403549194,302.34566868942295,307.0172515767768,306.3044918285139,309.5352001001745,23.084169165926095,24.5433157835069,22.202096807851095,24.915233218390117,18.19559440839727,
841.3860816955566,307.508951654529,308.1670094362929,305.67653669856963,308.56757852038913,24.095437588598248,23.260962158130166,21.025557199104764,23.916098680476015,18.852323909546854,
841.4962437152863,302.1173536604323,309.71990900623234,309.3115398280576,301.31279411523417,21.415237853230195,22.291879657084685,21.359870035705253,24.041473389767432,16.581560564488885,
841.6063849925995,300.0221797520088,308.99527232269315,301.4349138941102,303.31074987143495,23.39228118770341,24.933472596898707,22.743497323823792,20.869770466887832,17.516118490919286,
841.7167086601257,300.23248502140945,304.6102312630864,303.79033666954484,301.1945830022334,20.525013507833904,22.55344507224294,23.992782300497456,22.81655580279146,16.39893277038959,
841.8249952793121,301.9106213530336,305.38779968657013,300.9521224621981,304.69448275668,21.016370008942005,23.459894846125664,24.493439371615462,24.271170594628135,16.167965889599817,
841.9341466426849,307.59152118161336,305.9822138013976,309.41814249772716,308.14795578282525,21.41550893202666,23.2896815962447,22.093386628696102,24.358784870740283,19.594016205524355,
842.0432012081146,300.524368563377,306.8763944180857,304.2409876788641,302.24177666412,21.24339768225316,20.779569702548507,22.750036935092638,20.27577839564696,15.6005010942266,
842.1541924476624,307.9235204561997,308.59322785431056,305.1018596057111,305.521100049966,20.182908766766054,23.040488606432564,20.29937283328077,23.74685080848301,19.076917124125014,
842.2635123729706,304.98558762201,300.4728515702274,302.515990825482,305.9120847930175,21.981266862797323,24.506850133104784,23.60836989802597,24.787348804050435,15.052032786348896,
842.3731648921967,301.1465080540467,308.43564429926744,301.04509058456625,301.1913506130454,24.170988515290176,20.83884233447929,20.981932300327607,23.847302608407773,18.849083513610125,
842.4263412952423,,,,,,,,,ABORT
842.481761932373,300.00532683944186,309.1691830867345,307.67820411841285,300.2361823629974,23.482956299278854,23.45798234268041,24.321291223737017,21.64216938592637,15.69726138098488,
842.5923705101013,302.92393623080835,302.14443127149326,307.2572555570706,309.32582076422165,24.381821584364396,24.42625939932868,20.59587839743954,22.78615418097475,16.300654724551542,
842.6997592449188,308.03421313250806,305.7716353699988,305.8505975580966,309.62998001395545,24.346884497824405,22.968058124995824,22.340049316492163,24.151064488927158,17.08153770785434,
842.8082847595215,305.0662039402263,304.202221076147,301.6464649808381,304.7467195582866,20.39710444071193,20.796398510411592,22.478984825815004,21.464615014183703,19.376355200742854,
842.9219408035278,304.235550296841,305.84578930378166,301.83768399922695,308.1742536178974,21.738420530609194,23.886291539142434,24.685977639578578,21.749895409769447,16.762134744247913,
843.0283095836639,303.7020048154657,302.8194504828723,303.96210529244684,303.2963171847474,21.92140391879201,23.884209999858026,20.089016760005407,22.892898084400365,15.342476185832464,
843.1376996040344,305.203678593309,300.25630695439366,305.819645416097,303.2901342407431,20.414572026541634,22.057069286067808,20.62548214790367,22.463871794814455,18.553042417080174,
843.2464189529419,306.1990551979931,303.4582271799966,305.79003453185067,308.53341007836633,21.416708751932347,21.97777659852388,22.305022472226053,21.122347819756037,18.880669454533532,
843.3556270599365,303.718581389314,305.67259425679816,303.0627550859024,309.7190147488483,21.155854482353032,23.704483513097504,24.358496953562145,22.748603212323708,16.471783534748585,
843.4633207321167,304.9226308313154,302.0741538457184,302.1374167539821,302.2115318382161,21.75511982608179,23.649522416429285,23.21584316996002,24.26413078223956,17.864876892210326,
843.572922706604,303.5007144090829,300.0447819262877,300.852899647525,309.0164179828879,22.034244330425885,21.116063014259108,20.086816276653266,20.921513652255225,18.588802576310044,
843.6814451217651,304.64484200726974,304.1295753279393,307.5793268112467,308.6510822919468,22.09297808545272,20.479406929733727,24.63503508833059,23.920359310832083,17.48651954005647,
843.7916781902313,302.6939827488208,300.90744054230026,306.73421172200676,306.30574865404014,20.458266018698144,23.384740425991403,24.717469950006883,21.152267883835666,19.040399280935326,
843.9004373550415,307.2191750809755,306.3227497759384,303.7054393271102,305.6757259562601,22.75870580383826,24.38955284596961,20.578521270951292,24.789468632691957,18.523610615692235,
844.0107345581055,303.05925249748486,308.9978473610773,303.78426325102197,301.9710363457392,21.722604818409188,21.924269416715426,20.889341472281334,24.629070862563303,19.070262785639482,
844.121265411377,307.7338201249616,308.3799848897753,305.74144159370826,302.9245903351219,20.448776288185343,22.78650086600666,24.216414996654812,20.287137677134293,15.594161706220234,
844.2314672470093,301.32269147624135,300.1381585766772,303.84704118719475,309.5841488354333,23.774554951783642,20.305756056023117,22.161518763197346,23.781636135140296,17.94956252938991,
844.3405404090881,305.78355075292086,300.5036433237947,309.0013520361479,303.9190801892862,21.169915231403067,24.47257089563536,24.59810241029986,20.33255718623715,17.952247423240234,
844.4489080905914,301.3402160115657,303.8008213958541,308.60631136902754,306.20254431004696,22.56998316810298,23.57931170922114,20.123869295399377,23.2961931227316,15.092700313451772,
844.5581765174866,306.1604508906079,306.22174711636444,306.4622080281356,301.1058238680887,21.4204574120364,24.795486761402493,22.77992374317487,22.726531329462308,15.50405237689263,
844.6687688827515,300.2519839247062,303.5840340078317,308.63268287750776,304.26987585733417,23.492069090489572,23.73897888943579,23.597812248297505,20.95929140574262,18.119078049135194,
844.7794234752655,307.19616554720653,307.5316100580237,302.1650631361496,300.80132801808037,20.390659409148334,22.3661715870172,24.20822941520432,23.993531623419734,18.016670945482996,
844.8881721496582,307.0558422359465,307.88745493588675,301.24801323143134,302.06985501832725,21.096224109331605,22.673391686042837,24.571963844999775,23.713373083111197,16.61244776928148,
844.9975936412811,306.90016758974735,302.60443058505234,305.7249951523122,303.0979864152262,21.515838273136247,24.221171730368297,22.246406064388495,24.998549446598577,19.74573037727779,
845.0779001712799,,,,,,,,,ARM
845.1065027713776,306.5862101912957,303.61008464659756,308.33548098029405,301.3496679633032,22.062533400159804,23.734240911299565,20.72080975051603,24.680920835219553,18.875752049880848,
845.2149279117584,307.5965178052429,303.9579463172701,308.9771404957529,306.467994431761,22.041980856771133,20.11133701450294,21.636260023245935,24.419809595651053,15.392025706578284,
845.3245806694031,307.8301176864602,304.8936734474691,302.1350267922921,301.0973963387835,20.294916128437638,23.35980404337371,21.40513940492134,23.774296798737165,19.628324297629803,
845.4338397979736,306.54065366109245,306.4947331756763,302.81612424253797,301.4118668719369,21.315651500667695,24.707358494365717,20.62547181960423,23.647618239194458,16.00455470697445,
845.5416429042816,308.99171754008745,304.7381326810364,309.20906139377837,306.4808539774678,24.19682640254447,21.91293151512422,23.425866708574606,23.951011911118016,19.14566180706625,
845.6494336128235,306.02188776561184,309.2697588183971,302.1504747548736,309.82198374460376,24.808909201865706,20.06711458932083,23.647099543657298,22.058505627944257,17.925886010407687,
845.758234500885,302.85753199122684,305.91195346046925,304.2616389022186,304.2442490372579,24.347140427598852,20.05238894631992,23.93815273136176,22.89939120674884,18.75934594091142,
845.8664977550507,308.55980841694475,303.7057189696734,307.9319768418754,304.4769903821555,24.008885546258888,23.840159182662074,22.394209390521407,21.764427087141666,18.303671151100442,
845.976012468338,305.77015636864996,300.7076342690088,301.6389517247768,300.99800466352843,22.37821292709409,22.588676996300162,22.030907461660348,22.09040243145199,17.514717799958888,
846.0850489139557,303.92965399750557,304.5238138444571,304.15413032332015,305.0996970375384,23.63561152144379,22.411150663713144,23.280642384389374,21.483257239652957,17.285909349265495,
846.1944575309753,300.27090032756917,304.25328506054734,308.3991958512865,309.08104646305964,23.33829613180196,23.75323265004542,21.542538794815066,22.078860581846957,16.115832118706926,
846.3017587661743,306.54564872473117,307.78504525163277,305.9638978993888,305.0880712625834,21.99883784017335,20.408529550201575,24.58730959761009,23.519681584351112,19.398662714930666,
846.4107105731964,308.8619310460361,301.465494810182,305.0824242746382,302.97317784721236,20.680215870970354,21.969740789664186,23.281428314669434,22.350029440232003,17.882565615051785,
846.5201592445374,302.4668450743015,304.5829653557488,303.0188816962664,308.14188067956746,22.10531117846054,23.466020717738814,21.06313325913825,24.02737953475197,15.86799346511665,
846.6280274391174,303.6782527416279,303.07692669106626,308.7299416637743,309.4136217446177,24.089576133168997,22.55566627559508,23.576802552643098,24.36846807486297,18.969172463999335,
846.738855600357,308.0803686077354,301.71768809326073,303.96909834296633,308.74523665595973,21.168018523022397,24.208062361425227,22.368700873019495,20.078088601893484,18.451453936565326,
846.8474216461182,302.2136388760395,309.9702833944476,304.93821065765917,305.5987686052401,23.276134310908066,21.2409079974846,21.041672088757785,20.98685886000181,18.613363012893775,
846.9564909934998,301.99964131902584,304.7848382636852,308.91251017013,301.10396872197316,22.432651458227408,20.587617139201726,23.448934810435674,24.26449563035571,18.292287479012582,
847.0654995441437,300.4421729510325,301.9341526305949,304.8201928966428,307.20621127268413,22.955610650215444,20.441406543076646,23.612049315497597,22.902906438370465,17.988867980734305,
847.1742672920227,301.2315225862298,304.4275131726097,308.4459151899781,301.26903907178627,24.429582647604658,20.317119948618153,23.824013817604705,22.235714234603478,19.390552953056464,
847.2821428775787,305.34218291380614,300.82937907794593,300.9019393239398,301.05852501592847,24.04417468015777,20.33542566539807,21.294489640956957,24.3250635696542,17.319573331780944,
847.392008304596,301.6329988347099,301.3108285291227,308.3569758332946,302.5436802929025,23.247105340161287,21.712227031695523,20.181958675384582,20.88435336860395,17.0993857964683,
847.5004415512085,302.716603462399,309.0969798293845,303.31519604955514,302.50117399617113,20.13466970651603,21.60844308681426,23.163827938653714,22.33873133112874,17.882143544972656,
847.610454082489,305.04996098575344,306.9977816935716,303.8936497585621,308.7102933870278,20.758847973490422,24.24302135120581,22.009346566294468,24.681544536965195,19.482992543140703,
847.7205846309662,303.8378060212628,307.2738345351724,308.9121237737648,300.33819655501065,22.602180628035487,22.799884505578095,24.94273071328502,24.45855658019107,19.090185490885208,
847.8312191963196,306.9460799096135,308.29752689371054,306.0231507472204,300.7948126947599,21.741737579941404,20.654675191255766,22.47261264042812,23.12991627895775,17.27134920674644,
847.939947605133,306.75541390731235,306.24872210751545,307.14430900370104,308.2169339268625,20.784315171566732,22.82542219216004,23.19325467557874,23.018285009463035,17.92637376979866,
848.048065662384,306.1475546771103,302.65340670109106,302.5032454730836,301.3011999152839,21.407534322822805,22.042136627615758,20.60066953241485,21.766339811143165,15.831739084602619,
848.1584146022797,300.2782211467408,300.95400614281925,305.1113532237699,306.095375639318,21.845510934317414,21.60743896070112,24.319350097883074,22.4605588264607,17.75740247692179,
848.2657861709595,300.81667064215657,304.8546107897576,308.3548828320376,305.50920222381694,24.185725775249704,24.5811428001266,23.19660901855259,20.323391512182305,18.529926017676978,
848.3763611316681,307.4896139905502,304.8030242278352,306.4155597717103,308.43746780446315,24.909016784752918,21.628042978507082,20.683564695469332,20.5852013847343,19.596866989935194,
848.4860742092133,300.63217940756095,309.4705650780706,308.96730875265047,307.04450927540444,24.581550577787876,24.999460413224956,20.841130768584645,22.13373940093831,19.142862535616242,
848.5957679748535,301.0404973675322,307.0982774758278,300.6243221525659,308.4301102342472,24.62939415687228,23.121534867894784,22.449957284901362,20.91964378721854,15.15838905166557,
848.703665971756,302.9029714149979,307.3160760120909,300.85757447433934,305.58113699245365,22.353480853725095,22.904525004080007,23.236805717698413,24.019997084985086,19.89473329931871,
848.8112604618073,305.00764510982407,302.16593757212866,309.8132666251486,309.5685059248668,24.661154644122302,22.747223941444965,21.863899106858305,23.941560318816897,17.40159663612902,
848.920168876648,308.95477364261916,303.1704186607788,301.1913553495645,308.7821164458889,22.24889639994618,21.26717908063998,21.138622987149585,24.39102637792855,17.216110747185905,
849.0291962623596,306.3200638450635,309.17818125212455,304.46298622415975,307.8863212267352,22.009655531222407,22.968755859788136,24.689728544091327,21.426725623924806,16.61977358297841,
849.1377635002136,304.8537077048833,308.46064304753276,308.80275843557473,303.9187245665153,21.396629153492338,23.904448573133223,21.9908479432865,23.363740245078862,15.952039147111707,
849.24831366539,306.39418304286033,300.6309912020003,304.1908328431127,303.2738234251733,22.307454303232053,22.913235759574516,20.88704624602834,21.724781883860295,15.137283103046233,
849.3553812503815,306.51064357128547,308.16290740543167,308.50917630297965,300.3182534512551,20.13189625327912,20.214335166788555,24.36350697540656,20.97960626848978,16.940337820800597,
849.4666049480438,300.39120705174054,307.71551629134365,300.13684880794705,300.1237290790273,21.23905836296407,21.517142577191315,21.13778201686337,23.608093637433665,15.873878532937955,
849.5758395195007,307.22353207115736,307.475957314164,300.77486510871046,301.4009975442614,24.909288336677136,22.95348712212753,24.47518574992482,20.007947115252556,19.632402522011784,
849.6857929229736,303.20447701045686,302.32347555996006,303.4161670988104,308.24244700863153,22.07497104496743,21.69343290976439,20.159368647383396,23.314282660389672,15.486021770891007,
849.7950623035431,305.3760515788845,300.7268573350878,305.52910670075244,305.1563628062118,20.79373628738629,20.28754073066049,24.887331084196376,22.229138643446866,19.582018376628284,
849.903815984726,305.2580448695975,304.9784805099341,303.4980056972027,302.46324049096603,21.348538704173286,22.323392871133688,21.680331645380313,21.774494572744203,17.82907833400837,
850.0116193294525,303.64881807188243,307.9742825409305,304.2152850493503,308.50480828200745,21.35740446257738,23.489409567701237,22.789910209499922,22.93857736082675,18.69049242430177,
850.1218922138214,300.2160755749476,306.5141745606599,309.99705475331467,309.42675013071346,24.30557784244222,21.429987014534134,23.746333380431803,20.663615919537055,17.637521320776354,
850.2331006526947,305.49926407671387,306.8798267128789,303.73966281423094,301.351241933994,20.60636085166869,22.611757540907675,21.937189873134344,22.604058204263985,17.084695325308225,
850.3443212509155,309.86826859540633,301.2024486879254,301.47059387389123,300.87764212013803,23.895805778882515,24.63387033634298,21.390624567805602,20.765933774142702,16.78789197541375,
850.4544923305511,303.05585748995713,304.3188627081581,307.6918798910527,308.8970513632828,22.74917285182369,21.804377141974104,24.208309801233117,24.15285099657725,18.65750009074861,
850.5636672973633,301.57105056167,306.36537766747875,301.7830881194303,300.18309778372384,24.510577620496647,22.52147324104212,21.91912543337037,24.647949620904875,18.88201389224297,
850.6748671531677,306.62027237183173,303.3576300988768,306.75680936124644,301.4308101804325,23.087906114115512,23.231921387725727,22.97704163362839,21.591065343959258,18.28569086934954,
850.7841217517853,309.96945240103366,308.5762785786919,303.48288448255437,309.567605520399,24.915316104815425,21.215127847595756,23.310468981552606,21.370519586971227,17.627576673007333,
850.8943421840668,308.3072305325079,300.74134870325,304.3794316138111,300.7556955744537,20.61528445149907,23.61271578220578,21.731526855990822,20.050415208389445,16.046375931097238,
851.0070745944977,301.3008183226946,302.3821982846754,304.8831684250517,306.68930604043237,21.942943313664163,23.18214504080184,23.794007735328677,23.19925017075291,17.07377119030754,
851.0691606998444,,,,,,,,,Purge_OPEN
851.1142807006836,305.94612331282127,300.5836665037491,307.2798126622281,303.86348817172865,21.760922099527605,24.821788466951944,22.785886622503654,24.251742953256212,18.885544544999238,
851.2244806289673,307.5971480068456,307.85940370021075,304.17617829695536,305.38871290731834,24.806793027568876,22.781590968648185,22.666747206111076,22.16699282092167,15.1388248952126,
851.3347065448761,300.5655248455608,301.45280087322874,308.3237444372127,300.30131086129956,20.70276625552883,20.532619152213375,22.119995705577026,23.381562124598013,15.717672440179122,
851.4449665546417,307.6358495497595,307.82844930646564,303.07244502268054,307.44496329244055,20.269114931204506,20.05019364965069,23.959816578900497,21.781168462258158,17.5333484594788,
851.554450750351,300.59787418544414,306.425916157246,301.14878080475484,303.1304060270763,21.649663457565833,23.16024321540516,20.75352682477482,20.931921726851783,19.74620072031293,
851.6633605957031,307.6038883915197,307.3307181393671,300.64898613967404,303.14650980047554,21.137063757006555,20.326358658229204,20.640746783303136,23.777053925061377,17.48380540451265,
851.7741158008575,303.5078986359888,308.5301809610243,301.5935310204514,305.45320532390645,24.31235616966459,20.15391313986269,20.475503211847,22.74753547931856,18.392828127055694,
851.8829326629639,302.089321737433,303.40236561833814,304.2294741009992,309.26545629655294,24.906222588452966,21.612247667793742,23.052339372505404,22.97447311592344,19.59240097661653,
851.9916207790375,309.3386936437953,304.9976060661811,306.4319139279075,306.21203662851383,24.932573674964562,22.229778762441388,21.983072422307888,22.96567238403544,19.691636778426094,
852.101398229599,304.2361370325722,303.61912555110763,308.7295875999003,305.8097579744737,23.20706351449307,23.832252040919634,21.10230272450527,23.88656222355043,19.592824785594637,
852.2122983932495,305.17636779807583,306.6235776119866,308.31504633009456,305.9349378856313,20.430489776299,22.340719754924717,23.286830065960622,22.736544809144,16.241871062410475,
852.3216395378113,307.5575141261968,305.17364740897045,306.2848072259121,304.81598011359813,24.579829661532667,23.001238942068504,24.277194477423542,21.931781323963136,17.09936963892094,
852.3907690048218,,,,,,,,,Ignition_OPEN
852.4293999671936,303.69589274479534,307.5996999574863,305.87256867957257,305.7637957189691,22.909196241835147,24.605307751250894,24.240808692990463,20.094740236853127,18.760260164771154,
852.5386352539062,300.77953229474076,306.1108452487172,300.0106308488019,305.40259548210884,24.571256045178348,24.997368770919685,22.679082194633022,22.25213938765347,17.235913103561227,
852.6493055820465,308.3340107822392,301.3789700530085,309.4013624342577,301.151068232816,22.786858274578904,23.84116848919234,24.057951608183114,20.18466265476251,18.25383437883452,
852.7599565982819,308.6791176753981,301.2806423898167,301.2084344518327,305.05381209506567,22.47227962286029,24.917847263701226,23.996343485973444,21.789398294029592,16.372214208916926,
852.8701782226562,301.95056442913744,300.1415786931446,306.26647054743,306.3650611929188,23.915743616160903,20.36324819186074,20.299914153417006,22.597137341700655,16.290878462375964,
852.9813852310181,303.7880242556453,309.1292074831586,306.2754829173255,307.6523603838556,20.645675482521987,20.795174633194076,23.8523395476365,21.181079426772005,16.780925409104427,
853.0640645027161,,,,,,,,,Vent_OPEN
853.0920917987823,306.5388401499315,306.4031902931717,305.51211270761564,304.96561187877603,24.031751521888403,22.174759445429903,24.57599072018617,20.54661791818011,16.372376003811162,
853.2027554512024,301.4096480501703,307.10022225886945,305.4330698586844,304.8357856101791,21.002578060222888,22.580526009300375,20.16112090992409,24.331094440281035,15.8664956506928,
853.31294465065,306.87030047510046,301.5149380786087,306.71225561364395,301.4594925091803,21.800948357514073,21.860763184636536,24.418769031128978,24.218225159905003,18.276496388964276,
853.4231178760529,303.3062421134814,302.0635022115694,308.27262219454275,306.1444988626718,24.28654900795888,21.50024335095824,24.133498532932244,21.327090459160367,18.128026024024678,
853.5341939926147,304.7372928940619,300.8119967084325,307.74510345867526,309.5750559072018,24.402179778873588,23.359067268384965,22.77246013196569,22.740751673196975,15.233126166919302,
853.5943288803101,,,,,,,,,MOV_OPEN
853.6433691978455,308.501130720898,306.74944218224226,305.0561678782322,301.05275494541695,24.507760079219576,22.049127074942284,21.590222091407327,20.333632033351712,19.955490656159107,
853.7541236877441,302.81858053017885,303.3237607900195,309.334394394833,304.1574078078655,23.145888907828375,22.931304535401683,23.00178880334388,24.366654692478384,16.946078570118686,
853.8632569313049,305.4941507009216,307.52847388164133,307.08777079106204,308.83799324269455,23.939701693922398,22.861892736157714,22.63244341684152,24.822470107369142,18.71481284919305,
853.9732577800751,305.0486616978109,301.4335432912846,300.3493769681383,303.76297218517686,24.61226525330422,21.365531917587504,21.88824213958657,20.049574101690308,17.642176020250094,
